planet_name,host_star_name,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_rad_jup_rad,planet_mass_earth_mass,planet_mass_jup_mass,Eccentricity,planet_equil_temp_k,spectral_type,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,distance_parsec,stellar_surf_grav,declination_deg,discovery_method
K2-79 b,K2-79,10.9948272,0.09875,3.9054,0.3484,9.2,0.02895,0.23,1022.0,,5897.0,1.24,1.0625,256.011,4.303333333333334,13.5191871,Transit
K2-8 b,K2-8,10.353499444999999,0.0863,3.164,0.2822,,,,661.0,K3 V,4896.6,0.7483333333333334,0.795,403.513,4.543333333333333,-0.2844389,Transit
K2-8 c,K2-8,5.06405928,0.053849999999999995,2.388,0.213,,,,839.0,K3 V,4938.0,0.745,0.81,403.513,4.539999999999999,-0.2844389,Transit
K2-80 b,K2-80,19.094316666666668,0.135,2.0509999999999997,0.18299999999999997,,,,,,5409.0,0.8333333333333334,0.905,200.802,4.585,13.5590288,Transit
K2-80 c,K2-80,5.605013,0.0596,1.4563333333333333,0.13,,,,,,5409.0,0.8333333333333334,0.905,200.802,4.585,13.5590288,Transit
K2-80 d,K2-80,28.874576500000003,,2.471,0.2205,,,,,,5377.0,0.815,0.91,200.802,4.65,13.5590288,Transit
K2-81 b,K2-81,6.10199132,0.05845,2.0566666666666666,0.18333333333333335,,,0.06,,,4662.71,0.6799999999999999,0.7399999999999999,252.318,4.62,14.5020556,Transit
K2-83 b,K2-83,2.7471083333333333,0.03107,1.438,0.12833333333333333,,,0.07,,,3892.875,0.4633333333333334,0.5349999999999999,125.529,4.86,15.5587994,Transit
K2-83 c,K2-83,9.9985118775,0.073655,1.7643333333333333,0.15666666666666665,,,0.06,,,3877.9166666666665,0.48750000000000004,0.5433333333333333,125.529,4.77,15.5587994,Transit
K2-84 b,K2-84,6.421495,0.0665,2.46,0.2195,,,,,,5652.0,0.885,0.95,284.876,4.48,16.6344396,Transit
K2-84 c,K2-84,27.856099999999998,0.1768,2.0949999999999998,0.187,,,,,,5652.0,0.885,0.95,284.876,4.48,16.6344396,Transit
K2-85 b,K2-85,0.6845579385714285,0.012815,1.2693333333333332,0.11316666666666668,,,0.24,,,4366.035,0.6614285714285714,0.6525,97.2179,4.486,18.464950500000004,Transit
K2-86 b,K2-86,8.776594666666666,0.077,3.0116666666666667,0.26699999999999996,,,,,,5305.5,0.7600000000000001,0.775,258.699,4.55,18.6355718,Transit
K2-87 b,K2-87,9.726882666666667,0.09079999999999999,6.873333333333332,0.613,,,,979.0,,5576.5,1.28,1.055,491.242,4.34,18.8273617,Transit
K2-88 b,K2-88,4.612306666666666,0.038250000000000006,1.5999999999999999,0.14266666666666666,,,0.26,,,3580.575,0.32666666666666666,0.37,110.56099999999999,5.02,19.1199667,Transit
K2-89 b,K2-89,1.095989,0.01581,0.7706666666666667,0.06866666666666667,,,0.15,,,3684.0,0.39333333333333337,0.44,86.03860000000002,4.835,20.4594885,Transit
K2-9 b,K2-9,18.4488386,0.09519999999999999,3.174,0.2834,,,,299.0,M2.5 V,3668.75,0.404,0.35333333333333333,82.9631,4.82,0.0054085,Transit
K2-90 b,K2-90,13.729377690000002,0.09620000000000001,2.4525,0.219,,,0.07,502.0,,4293.7775,0.608,0.635,134.188,4.6866666666666665,22.4724517,Transit
K2-90 c,K2-90,2.900415333333333,0.0339,1.2266666666666668,0.10933333333333334,,,0.19,,,4278.99,0.59,0.63,134.188,4.79,22.472451700000004,Transit
K2-91 b,K2-91,1.4195414275,0.0172,1.1666666666666667,0.104,,,0.09,,,3478.9666666666667,0.31,0.34,62.5785,4.93,24.2047218,Transit
K2-95 b,K2-95,10.13430155,0.06246666666666666,4.691428571428572,0.4184285714285715,,,0.16,428.5,M3.0,3481.2,0.37,0.41,179.854,4.833333333333333,18.9766197,Transit
K2-97 b,K2-97,8.406286142857143,0.08349999999999999,12.155,1.0851428571428572,218.2432666666667,0.6866666666666666,0.22,1499.0,,4755.112,4.20125,1.146,878.43,3.31,10.8475571,Transit
K2-98 b,K2-98,10.136895622857143,0.09584999999999999,4.7216000000000005,0.421,32.2,0.10131,0.0,1097.0,F8 V,6190.6,1.4528571428571428,1.178,518.625,4.1579999999999995,11.5110933,Transit
K2-99 b,K2-99,18.250052666666665,0.15935,11.5012,1.0257999999999998,308.2951,0.97,0.19,1113.0,G0 IV,6078.3175,2.5716666666666668,1.4475,519.229,3.7199999999999998,-5.4424943,Transit
KELT-1 b,KELT-1,1.2175011533333333,0.02466,12.442,1.11,8654.15,27.23,0.004966666666666667,,,6544.013333333333,1.46,1.3399999999999999,268.43,4.25,39.3837953,Transit
KELT-10 b,KELT-10,4.166263333333333,0.0525,15.681,1.399,215.80657,0.679,,1377.0,G0 V,5948.0,1.21,1.11,188.404,4.32,-47.0033072,Transit
KELT-11 b,KELT-11,4.73622565625,0.062463333333333336,15.244,1.36,62.29468,0.19600000000000004,0.14628,1712.0,,5352.571428571428,2.7471428571428573,1.444,99.1596,3.72,-9.3993646,Transit
KELT-12 b,KELT-12,5.031624266666666,0.06708,19.952,1.78,301.9385,0.95,0.0,1800.0,,6279.0,2.37,1.59,368.03,3.89,36.5701761,Transit
KELT-14 b,KELT-14,1.710054966,0.029804999999999998,18.2875,1.6315,394.1092,1.24,0.0,1937.0,G4,5740.5,1.4825,1.225,250.121,4.1850000000000005,-42.4097623,Transit
KELT-15 b,KELT-15,3.32945766,0.04613,17.8395,1.5915,352.7913,1.11,0.0,1642.0,,6003.0,1.555,1.4,324.683,4.17,-52.1204471,Transit
KELT-16 b,KELT-16,0.9689935475,0.02044,15.861,1.415,874.0325,2.75,0.0,2453.0,F7 V,6236.0,1.36,1.21,444.586,4.25,31.6610186,Transit
KELT-17 b,KELT-17,3.080174983333333,0.04881,17.094,1.525,416.3573,1.31,,2087.0,A,7454.0,1.65,1.64,226.5,4.22,13.735309300000003,Transit
KELT-18 b,KELT-18,2.871710294,0.0455,17.598,1.57,375.0394,1.18,0.0,2085.0,F4 V,6712.5,1.91,1.51,321.376,4.057499999999999,59.444273499999994,Transit
KELT-19 A b,KELT-19 A,4.611726566666667,0.0637,21.409,1.91,1293.5681,4.07,,1935.0,A8 V,7500.0,1.83,1.62,300.276,4.13,7.6157759,Transit
KELT-2 A b,KELT-2 A,4.11378694,0.054965,14.668999999999999,1.3086666666666666,503.11813666666666,1.583,0.027,,,6194.25,1.855,1.3675000000000002,134.058,4.5,30.9571333,Transit
KELT-20 b,KELT-20,3.4741073119999997,0.0556,20.0135,1.7855,3239.00553,10.191,0.0,2261.0,A2 V,8785.0,1.57,1.7925,136.426,4.295,31.219200100000002,Transit
KELT-21 b,KELT-21,3.612767793333333,0.05224,17.777,1.586,1242.7153,3.91,0.0,2051.0,A8 V,7598.0,1.64,1.46,470.878,4.17,32.5810446,Transit
KELT-23 A b,KELT-23 A,2.2552784175,0.03302,14.83,1.323,298.12454,0.938,0.0,1561.0,G2 V,5898.666666666667,0.9866666666666667,0.9833333333333334,126.261,4.446666666666666,66.3587097,Transit
KELT-24 b,KELT-24,5.551493323333333,0.068345,14.751,1.316,1490.619355,4.6899999999999995,0.05925,1466.0,F7,6452.634,1.52,1.386,96.51730000000002,4.218,71.655727,Transit
KELT-3 b,KELT-3,2.7033890525,0.041225,15.879333333333335,1.4166666666666667,518.58598,1.6316666666666666,0.011666666666666667,1816.0,,6336.285714285715,1.5316666666666665,1.4033333333333333,210.252,4.196,40.3879446,Transit
KELT-4 A b,KELT-4 A,2.9895906733333333,0.04317,19.044,1.699,286.68266,0.902,0.0,1823.0,F,6206.0,1.6,1.2,218.05000000000004,4.11,25.5731366,Transit
KELT-6 b,KELT-6,7.845628883333333,0.07993,13.599499999999999,1.21325,145.853365,0.4585,0.12625,1313.0,F8,6170.0,1.59,1.168,240.726,4.0825000000000005,30.640145,Transit
KELT-6 c,KELT-6,1276.0,2.39,,,1179.1493,3.71,0.21,,,6272.0,1.53,1.13,240.726,4.12,30.640145,Radial Velocity
KELT-7 b,KELT-7,2.7347696625,0.04415,17.558500000000002,1.5665,424.30305,1.335,0.0,2048.0,F,6736.0,1.762,1.6219999999999999,136.681,4.265,33.3179532,Transit
KELT-8 b,KELT-8,3.2440662799999997,0.045605,19.952333333333332,1.78,252.67485,0.7949999999999999,0.0405,1675.0,G2 V,5745.5,1.5533333333333335,1.045,197.57199999999997,4.096,24.1272483,Transit
KELT-9 b,KELT-9,1.4811211125000001,0.03462,20.591,1.837,845.4277999999999,2.66,0.0,4050.0,B9.5-A0,10170.0,2.315,2.385,204.455,4.09,39.9389161,Transit
KIC 10001893 b,KIC 10001893,0.2197,,,,,,,,,27500.0,,,1672.94,5.35,46.9844491,Orbital Brightness Modulation
KIC 10001893 c,KIC 10001893,0.32528,,,,,,,,,27500.0,,,1672.94,5.35,46.9844491,Orbital Brightness Modulation
KIC 10001893 d,KIC 10001893,0.81161,,,,,,,,,27500.0,,,1672.94,5.35,46.9844491,Orbital Brightness Modulation
KIC 10068024 b,KIC 10068024,2.073549,,,,635.65681,2.0,,,,6118.4,1.57,1.22,721.105,4.09,47.0228607,Orbital Brightness Modulation
KIC 10525077 b,KIC 10525077,854.083,,5.5,0.491,,,,,,6091.0,1.01,1.01,1461.15,4.42,47.7711541,Transit
KIC 3526061 b,KIC 3526061,3552.0,5.14,,,5768.58559,18.15,0.85,,,4829.0,5.86,1.42,401.229,3.09,38.6111112,Radial Velocity
KIC 3558849 b,KIC 3558849,1322.3,,6.9,0.616,,,,,,6175.0,1.01,0.98,1215.7,4.44,38.6051867,Transit
KIC 5437945 b,KIC 5437945,440.784941,1.1455,6.63,0.5555,,,0.0,308.0,,6260.312857142858,1.43,1.0657142857142856,1274.01,4.142857142857143,40.6512848,Transit
KIC 5479689 b,KIC 5479689,1.701531,,,,158.9142,0.5,,,,5459.1,0.89,0.97,454.95,4.52,40.6381229,Orbital Brightness Modulation
KIC 7917485 b,KIC 7917485,840.0,,,,3750.394,11.8,0.15,,A,7067.0,,1.63,1382.89,4.0,43.6326069,Pulsation Timing Variations
KIC 8121913 b,KIC 8121913,3.294601,,,,667.43965,2.1,,,,5975.3,2.23,1.46,707.303,3.9,43.909378,Orbital Brightness Modulation
KIC 8540376 b,KOI-7892,31.8099,,4.1,0.366,,,,,,6474.0,1.26,1.04,1072.3,4.31,44.694569,Transit
KIC 8540376 c,KOI-7892,75.2,,2.4,0.214,,,,,,6474.0,1.26,1.04,1072.3,4.31,44.694569,Transit
KIC 9663113 b,KIC 9663113,572.3837363333333,1.3606500000000001,5.482500000000001,0.648,,,0.0,240.5,,6119.601428571428,1.4042857142857146,1.0366666666666666,1594.74,4.291666666666667,46.3286653,Transit
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,,4.125,,,1430.75,4.518075,,,,,,0.405,6125.0,,-29.0868889,Microlensing
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,,2.475,,,5.1466666666666665,0.016191666666666667,,,,,,0.4183333333333333,4993.333333333333,,-26.2663694,Microlensing
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,,0.7035,,,536.0,1.6864999999999999,,,,,,0.055,7066.0,,-26.0318,Microlensing
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,,5.1,,,2200.0,7.0,,,,,,0.45,6600.0,,-24.8577385,Microlensing
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,,1.08,,,1450.0,4.57,,,,,,0.04,6260.0,,-29.5169201,Microlensing
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,,3.1571428571428575,,,708.5714285714286,2.2857142857142856,,,,,,0.5128571428571428,6914.285714285715,,-30.04075,Microlensing
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,,0.83,,,4923.0,15.49,,,,,,0.07,7010.0,,-29.3845615,Microlensing
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,,2.63,,,1250.0,3.93,,,,,,0.5,6440.0,,-27.4355611,Microlensing
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,,3.2350000000000003,,,802.5,2.525,,,,,,0.63,4985.0,,-23.2013806,Microlensing
KMT-2016-BLG-2605L b,KMT-2016-BLG-2605L,,0.681,,,245.0457,0.771,,,,,,0.06,6421.0,,-26.982,Microlensing
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,,3.45,,,34.0,0.11,,,,,,0.76,4530.0,,-28.1336694,Microlensing
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,,1.8133333333333335,,,5.59,0.017586666666666667,,,,,,0.34,5400.0,,-28.490280599999995,Microlensing
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,,2.34,,,1166.43025,3.67,,,,,,0.63,5080.0,,-33.8080278,Microlensing
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,,1.39,,,5.22,0.016423333333333335,,,,,,0.32,7093.333333333333,,-24.3739389,Microlensing
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,,1.85,,,700.0,2.2,,,,,,0.4,6050.0,,-25.1430306,Microlensing
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,,1.65,,,250.0,0.78,,,,,,0.365,6550.0,,-33.1424694,Microlensing
KMT-2017-BLG-1194L b,KMT-2017-BLG-1194L,,1.78,,,3.54,0.01114,,,,,,0.41,4240.0,,-25.3239389,Microlensing
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,,2.14,,,664.26137,2.09,,,,,,0.46,7040.0,,-26.31715,Microlensing
KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,,4.404999999999999,,,8.14,0.0256,,,,,,1.1949999999999998,3570.0,,-27.9847,Microlensing
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,,4.39,,,460.85119,1.45,,,,,,0.51,6480.0,,-28.041625,Microlensing
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,,0.765,,,87.40281,0.275,,,,,,0.10500000000000001,6960.0,,-27.8320611,Microlensing
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,,2.3766666666666665,,,686.50936,2.16,,,,,,0.3033333333333333,6690.0,,-27.1504111,Microlensing
KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,,0.62,,,60.0,0.19,,,,,,0.09,7300.0,,-30.6463889,Microlensing
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,,1.855,,,9534.852210000001,30.0,,,,,,0.29,6890.0,,-28.5133611,Microlensing
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,,0.8210000000000001,,,4.983333333333333,0.01567666666666667,,,,,,0.12666666666666668,7208.333333333333,,-27.8780611,Microlensing
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,,6.295,,,1485.0,4.6850000000000005,,,,,,1.17,3650.0,,-33.5206694,Microlensing
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,,1.69,,,295.103675,0.9285000000000001,,,,,,0.305,6261.0,,-26.3596389,Microlensing
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,,2.79,,,664.2613699999999,2.09,,,,,,0.65,5840.0,,-35.7003306,Microlensing
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,,2.96,,,6.17,0.019409999999999997,,,,,,0.475,4160.0,,-35.5947,Microlensing
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,,0.9206363636363636,,,162.45454545454547,0.511,,,M,,,0.11636363636363636,1042.6363636363637,,-22.1525389,Microlensing
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,,3.1199999999999997,,,367.09181,1.155,,,,,,0.69,5910.0,,-22.8204111,Microlensing
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,,3.81,,,365.50267,1.15,,,,,,0.66,4310.0,,-21.9762,Microlensing
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,,3.1,,,9.2,0.02895,,,,,,0.6999999999999998,4900.0,,-29.5654722,Microlensing
KMT-2019-BLG-0297L b,KMT-2019-BLG-0297L,,0.96,,,6038.73973,19.0,,,,,,0.21,3090.0,,-28.9652806,Microlensing
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,,5.652666666666666,,,577.0704433333333,1.8156666666666668,,,,,,0.6999999999999998,6728.666666666667,,-27.6381389,Microlensing
KMT-2019-BLG-0335L b,KMT-2019-BLG-0335L,,1.64,,,6674.39655,21.0,,,,,,0.32,7710.0,,-29.5906889,Microlensing
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,,1.145,,,3127.431525,9.84,,,,,,0.09,7025.0,,-31.5550222,Microlensing
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,,5.275,,,1026.5857525000001,3.23,,,,,,0.74,4410.0,,-21.8955389,Microlensing
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,,3.31,,,10.28,0.03234,,,,,,0.76,3320.0,,-29.8774389,Microlensing
KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,,1.1,,,15.5,0.04877,,,,,,0.28,7200.0,,-28.6746389,Microlensing
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,,1.7,,,60.3874,0.19,,,,,,0.3,6600.0,,-27.5806694,Microlensing
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,,2.5884285714285715,,,33.46279285714286,0.10528571428571429,,,,,,0.42857142857142855,2976.5714285714284,,-35.1366389,Microlensing
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,,2.48,,,2020.25,6.3549999999999995,,,,,,0.375,6620.0,,-25.5739167,Microlensing
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,,1.7,,,4.086666666666667,0.012856666666666667,,,,,,0.25,4673.333333333333,,-29.7622111,Microlensing
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,,2.6,,,1287.20505,4.05,,,,,,0.79,4600.0,,-27.5669389,Microlensing
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,,3.0599999999999996,,,634.06767,1.995,,,,,,0.6,3815.0,,-28.7771389,Microlensing
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,,3.004,,,4.646,0.014616,,,,,,0.742,6638.0,,-29.4148889,Microlensing
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,,,,,200.0,0.64,,,,,,0.31,7040.0,,-28.201111100000002,Microlensing
KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,,1.85,,,368.68095,1.16,,,,,,0.34,5910.0,,-33.7885194,Microlensing
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,,2.0,,,88.99195,0.28,,,,,,0.47,6100.0,,-29.4231611,Microlensing
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,,1.4275,,,1.0775,0.0033925,,,,,,0.295,957.5,,-28.4852222,Microlensing
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,,7.07,,,5411.02863,17.025,,,,,,0.29500000000000004,957.5,,-28.4852222,Microlensing
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,,3.065,,,1806.854495,5.685,,,,,,0.6225,3345.0,,-29.7438889,Microlensing
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,,3.6181818181818177,,,9.036363636363637,0.02843181818181818,,,,5200.0,,0.7890909090909091,4681.818181818182,,-30.0930556,Microlensing
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,,2.395,,,41.847406666666664,0.13166666666666668,,,,,,0.36333333333333334,5671.666666666667,,-30.0086889,Microlensing
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,,2.716666666666667,,,107.00223,0.33666666666666667,,,,,,0.5,6866.666666666667,,-30.004969400000004,Microlensing
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,,2.045,,,31.78284,0.1,,,,,,0.32,6950.0,,-30.5039389,Microlensing
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,,,,,2034.1018,6.4,,,,,,0.62,6600.0,,-29.6043889,Microlensing
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,,2.026666666666667,,,34.61666666666667,0.10891666666666666,,,,,,0.19666666666666668,2790.0,,-31.1844694,Microlensing
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,,2.4133333333333336,,,140.90392666666665,0.44333333333333336,,,,,,0.36000000000000004,6093.333333333333,,-25.7465806,Microlensing
KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,,1.75,,,400.46379,1.26,,,,,,0.38,6480.0,,-27.6391389,Microlensing
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,,3.085,,,4.865,0.015305000000000001,,,K,,,0.775,6135.0,,-31.9976389,Microlensing
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,,1.26,,,69.92225,0.22,,,M V,,,0.14,8240.0,,-33.8428111,Microlensing
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,,0.93,,,79.4571,0.25,,,M V,,,0.14,8240.0,,-33.8428111,Microlensing
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,,3.552857142857143,,,508.07141,1.5985714285714288,,,,,,0.7785714285714286,4432.857142857143,,-25.5089111,Microlensing
KMT-2021-BLG-1150L b,KMT-2021-BLG-1150L,,4.5,,,279.689,0.88,,,,,,0.73,3800.0,,-31.3133306,Microlensing
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,,1.652,,,19.698,0.061978,,,,,,0.25,6570.0,,-29.2792806,Microlensing
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,,2.89,,,120.77479,0.38,,,,,,0.57,6280.0,,-29.2815806,Microlensing
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,,2.346666666666667,,,60.876666666666665,0.19154000000000002,,,,,,0.42,5970.0,,-28.1483889,Microlensing
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,,2.016,,,4.196,0.013202,,,,,,0.32,6094.0,,-28.0605,Microlensing
KMT-2021-BLG-1547L b,KMT-2021-BLG-1547L,,4.5,,,467.20776,1.47,,,,,,0.72,5070.0,,-29.0839389,Microlensing
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,,0.84,,,38.13941,0.12,,,,,,0.08,7680.0,,-31.8643611,Microlensing
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,,2.8714285714285714,,,42.857142857142854,0.13484428571428572,,,,4570.0,,0.63,6257.142857142857,,-30.1452778,Microlensing
KMT-2021-BLG-1770L b,KMT-2021-BLG-1770L,,0.9,,,6674.39655,21.0,,,,,,0.13,6920.0,,-27.4186694,Microlensing
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,,2.45,,,241.54959,0.76,,,,,,0.48,6900.0,,-27.3758389,Microlensing
KMT-2021-BLG-2010L b,KMT-2021-BLG-2010L,,2.105,,,340.0764,1.07,,,,,,0.37,7090.0,,-32.26975,Microlensing
KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,,1.0725,,,22.24799,0.07,,,,,,0.125,6830.0,,-28.6124389,Microlensing
KMT-2021-BLG-2478L b,KMT-2021-BLG-2478L,,1.8500000000000003,,,287.1049966666667,0.9033333333333333,,,,,,0.20000000000000004,2963.3333333333335,,-29.1019694,Microlensing
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,,3.2199999999999998,,,82.63539,0.26,,,,,,0.63,7140.0,,-34.6986694,Microlensing
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,,3.25,,,15.350000000000001,0.048295000000000005,,,,,,0.53,3500.0,,-32.2953056,Microlensing
KMT-2022-BLG-1013L b,KMT-2022-BLG-1013L,,1.38,,,98.52681,0.31,,,,,,0.18,7710.0,,-28.3556694,Microlensing
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,,3.0125,,,1024.44041,3.22325,,,,,,0.6225,6067.5,,-25.0794889,Microlensing
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,,1.31,,,179.57305,0.565,,,,,,0.17,7220.0,,-29.62275,Microlensing
KMT-2023-BLG-1642L b,KMT-2023-BLG-1642L,,1.365,,,375.03752,1.1800000000000002,,,,,,0.15000000000000002,7210.0,,-29.0584694,Microlensing
KOI-12 b,KOI-12,17.855216634999998,0.14814285714285713,15.033100000000001,1.4254,1739.5895333333335,5.473333333333334,0.2225,929.8,,6761.4376923076925,1.5442857142857143,1.4384615384615385,399.398,4.246666666666667,41.0110188,Transit
KOI-1257 b,KOI-1257,86.647657982,0.36238333333333334,8.255714285714285,0.822,460.83,1.45,0.12866666666666668,398.6666666666667,G5 V,5391.0,0.9385714285714286,0.8542857142857143,,4.425714285714286,44.9272918,Transit
KOI-13 b,KOI-13,1.7635944494117646,0.03760125,20.73246153846154,1.643375,2645.4762124999997,8.32375,0.005715555555555556,3342.0,,8518.741666666667,2.4735714285714288,2.085,519.096,3.97,46.8682463,Transit
KOI-142 b,KOI-142,10.925565962499999,0.0974555,3.7824285714285715,0.331,9.852266666666667,0.030909999999999997,0.01859,769.0,,5488.9625,0.93375,0.99375,376.863,4.489999999999999,40.669413,Transit
KOI-142 c,KOI-142,22.290527,0.1546855,,,206.87139333333334,0.65118,0.03784,,,5468.5,0.89,0.9766666666666666,376.863,4.53,40.669413,Transit Timing Variations
KOI-1599.01,KOI-1599,20.412960430000002,0.14658,1.9966666666666668,0.17,4.6,0.01447,0.0023333333333333335,657.0,,5816.857142857143,1.0162499999999999,1.0175,1131.64,4.428571428571429,40.6184483,Transit
KOI-1599.02,KOI-1599,13.614978028571429,0.11188216666666667,36.373333333333335,0.17,9.0,0.02832,0.0019,751.8,,5814.166666666667,0.9928571428571429,1.012857142857143,1131.64,4.446666666666666,40.6184483,Transit
KOI-1783.01,KOI-1783,134.4767604375,0.5205200000000001,8.396666666666667,0.79,71.0,0.22339,0.0,382.0,,6072.875,1.09375,1.06,865.73,4.38375,46.988155,Transit
KOI-1783.02,KOI-1783,284.0799414,0.8568,5.033333333333334,0.485,15.0,0.0472,0.0,297.8,,6072.875,1.09375,1.06,865.73,4.38375,46.988155,Transit
KOI-1831 d,Kepler-324,34.2001749,0.19758,1.1533333333333333,0.101,2.23,0.00702,0.0,471.1666666666667,,5279.5,0.81625,0.88375,501.574,4.561428571428571,49.6490933,Transit
KOI-1833 d,Kepler-968,7.684429134285714,0.06325,2.202,0.23,11.02,0.03467,0.0,590.8,,4412.857142857143,0.6257142857142857,0.6228571428571428,290.324,4.645,50.1120401,Transit
KOI-217 b,KOI-217,3.905085662,0.04811666666666667,12.740875,1.131,,,0.0,1042.4,,5502.272727272727,0.8945454545454545,0.9630000000000001,914.6990000000001,4.513333333333334,46.2858128,Transit
KOI-2513.01,KOI-2513,19.00540180125,0.20179999999999998,58.927,0.25,7310.05336,23.0,0.06,760.6,,6156.155,1.0766666666666667,1.0316666666666667,1369.87,4.3999999999999995,46.3792321,Transit
KOI-3503 b,KOI-3503,21.187165133333334,0.14582499999999998,0.858,0.106,9.2,0.02895,0.0,696.6,,6227.941666666667,0.9933333333333333,0.9433333333333334,887.064,4.484,41.7291532,Transit
KOI-3503 c,KOI-3503,31.8253978,0.1911,0.9366666666666666,0.108,10.36,0.0326,0.0,621.3333333333334,,6168.6625,1.065,0.9525,887.064,4.443333333333333,41.7291532,Transit
KOI-351 b,KOI-351,7.008237125,0.07312733333333334,1.2374285714285713,0.11633333333333334,,,0.0,1060.0,,6116.6575,1.16,1.09,848.254,4.3585714285714285,49.3051239,Transit
KOI-351 c,KOI-351,8.719764054999999,0.08523233333333334,1.3784285714285716,0.12433333333333334,,,0.0,985.0,,6116.6575,1.16,1.09,848.254,4.3585714285714285,49.3051239,Transit
KOI-351 d,KOI-351,59.73702526222222,0.3069113333333333,2.7202857142857146,0.256,,,0.0,519.0,,6107.154444444444,1.17,1.0933333333333333,848.2540000000001,4.35125,49.3051239,Transit
